timestamp,left_temp,left_vel,left_deg,right_temp,right_vel,right_deg,rotation_deg,autonSelector_deg,hTracker_deg,imu_heading,mfl_temp,mfl_vel,mfl_deg,mml_temp,mml_vel,mml_deg,mbl_temp,mbl_vel,mbl_deg,mfr_temp,mfr_vel,mfr_deg,mmr_temp,mmr_vel,mmr_deg,mbr_temp,mbr_vel,mbr_deg,imu_rotation,imu_pitch,imu_roll
10716,40.000000,218.333333,8.832222,40.000000,231.400000,8.532222,8.685000,196.960000,21474836.470000,186.314885,40.000000,229.000000,8.833333,40.000000,214.000000,8.833333,40.000000,212.000000,8.830000,40.000000,230.400000,8.540000,40.000000,233.800000,8.536667,40.000000,230.000000,8.520000,186.314885,-0.908796,3.333967
10824,40.000000,45.000000,0.144444,40.000000,44.733333,0.148889,0.145000,196.960000,21474836.470000,186.235113,40.000000,45.600000,0.146667,40.000000,41.000000,0.143333,40.000000,48.400000,0.143333,40.000000,38.800000,0.150000,40.000000,44.000000,0.143333,40.000000,51.400000,0.153333,186.235113,-1.096031,6.139458
10935,40.000000,-6.066667,0.142222,40.000000,39.000000,0.150000,0.145000,196.960000,21474836.470000,186.042536,40.000000,5.000000,0.146667,40.000000,-23.200000,0.136667,40.000000,-0.000000,0.143333,40.000000,64.600000,0.150000,40.000000,26.400000,0.143333,40.000000,26.000000,0.156667,186.042536,-0.526262,4.079754
11046,40.000000,-73.533333,0.027778,40.000000,-60.400000,0.031111,0.025000,196.960000,21474836.470000,186.252800,40.000000,-100.600000,0.066667,40.000000,-61.400000,0.003333,40.000000,-58.600000,0.013333,40.000000,-54.200000,0.023333,40.000000,-65.400000,0.026667,40.000000,-61.600000,0.043333,186.252800,-0.632172,4.578359
11154,40.000000,-51.000000,-0.108889,40.000000,-51.800000,-0.073333,-0.093333,196.960000,21474836.470000,185.906631,40.000000,-51.200000,-0.113333,40.000000,-52.400000,-0.110000,40.000000,-49.400000,-0.103333,40.000000,-50.800000,-0.083333,40.000000,-47.800000,-0.083333,40.000000,-56.800000,-0.053333,185.906631,-0.355647,4.011215
11265,40.000000,-46.666667,-0.205556,40.000000,-43.866667,-0.168889,-0.190000,196.960000,21474836.470000,185.970906,40.000000,-48.400000,-0.206667,40.000000,-47.000000,-0.210000,40.000000,-44.600000,-0.200000,40.000000,-42.400000,-0.180000,40.000000,-44.600000,-0.180000,40.000000,-44.600000,-0.146667,185.970906,-0.023715,3.928385
11376,40.000000,-117.066667,-0.057778,40.000000,31.466667,0.012222,-0.023333,196.960000,21474836.470000,185.818657,40.000000,-86.000000,-0.046667,40.000000,-144.400000,-0.063333,40.000000,-120.800000,-0.063333,40.000000,63.600000,0.026667,40.000000,-0.000000,-0.000000,40.000000,30.800000,0.010000,185.818657,0.118531,3.716062
11484,40.000000,-162.466667,-0.278889,40.000000,97.066667,0.128889,-0.080000,196.960000,21474836.470000,176.025186,40.000000,-154.200000,-0.273333,40.000000,-160.600000,-0.273333,40.000000,-172.600000,-0.290000,40.000000,101.400000,0.130000,40.000000,101.400000,0.143333,40.000000,88.400000,0.113333,176.025186,0.234101,3.192296
11595,40.000000,-147.600000,-0.561111,40.000000,109.933333,0.344444,-0.111667,196.960000,21474836.470000,157.143786,40.000000,-149.200000,-0.553333,40.000000,-148.200000,-0.563333,40.000000,-145.400000,-0.566667,40.000000,111.400000,0.346667,40.000000,109.200000,0.356667,40.000000,109.200000,0.330000,157.143786,1.257056,1.747964
11706,40.000000,-72.333333,-0.772222,40.000000,62.666667,0.508889,-0.143333,196.960000,21474836.470000,141.128467,40.000000,-72.200000,-0.773333,40.000000,-74.400000,-0.773333,40.000000,-70.400000,-0.770000,40.000000,70.000000,0.513333,40.000000,70.800000,0.530000,40.000000,47.200000,0.483333,141.128467,1.915927,1.081189
11814,40.000000,-30.800000,-0.863333,40.000000,23.333333,0.552222,-0.168333,196.960000,21474836.470000,134.127360,40.000000,-31.000000,-0.863333,40.000000,-31.200000,-0.860000,40.000000,-30.200000,-0.866667,40.000000,21.200000,0.556667,40.000000,26.800000,0.576667,40.000000,22.000000,0.523333,134.127360,3.029456,0.720072
11925,40.000000,-22.666667,-0.898889,40.000000,11.666667,0.558889,-0.185000,196.960000,21474836.470000,134.625215,40.000000,-24.200000,-0.900000,40.000000,-26.000000,-0.900000,40.000000,-17.800000,-0.896667,40.000000,13.800000,0.566667,40.000000,6.400000,0.583333,40.000000,14.800000,0.526667,134.625215,2.675885,0.914683
12033,40.000000,-19.333333,-0.914444,40.000000,4.066667,0.561111,-0.191667,196.960000,21474836.470000,134.627471,40.000000,-24.400000,-0.910000,40.000000,-17.000000,-0.916667,40.000000,-16.600000,-0.916667,40.000000,12.200000,0.573333,40.000000,-0.000000,0.583333,40.000000,0.000000,0.526667,134.627471,2.079933,1.956624
12144,40.000000,-126.533333,-0.950000,40.000000,-210.533333,0.503333,-0.230000,196.960000,21474836.470000,134.662551,40.000000,-112.600000,-0.940000,40.000000,-127.600000,-0.946667,40.000000,-139.400000,-0.963333,40.000000,-250.400000,0.520000,40.000000,-288.000000,0.510000,40.000000,-93.200000,0.480000,134.662551,1.309774,2.690935
12255,40.000000,-132.533333,-1.130000,40.000000,-132.333333,0.295556,-0.421667,196.960000,21474836.470000,134.831528,40.000000,-135.600000,-1.113333,40.000000,-124.800000,-1.126667,40.000000,-137.200000,-1.150000,40.000000,-154.000000,0.313333,40.000000,-143.200000,0.303333,40.000000,-99.800000,0.270000,134.831528,1.233305,3.830759
12363,40.000000,-278.000000,-1.506667,40.000000,-281.000000,-0.054444,-0.776667,196.960000,21474836.470000,134.249618,40.000000,-335.000000,-1.496667,40.000000,-244.400000,-1.496667,40.000000,-254.600000,-1.526667,40.000000,-234.800000,-0.053333,40.000000,-234.200000,-0.056667,40.000000,-374.000000,-0.053333,134.249618,1.027702,4.637892
12474,40.000000,-303.533333,-2.012222,40.000000,-299.733333,-0.563333,-1.291667,196.960000,21474836.470000,134.063210,40.000000,-304.000000,-2.003333,40.000000,-299.000000,-2.006667,40.000000,-307.600000,-2.026667,40.000000,-311.600000,-0.553333,40.000000,-297.000000,-0.556667,40.000000,-290.600000,-0.580000,134.063210,0.851980,5.190438
12585,40.000000,-281.266667,-2.547778,40.000000,-280.333333,-1.100000,-1.821667,196.960000,21474836.470000,134.035657,40.000000,-292.000000,-2.546667,40.000000,-278.600000,-2.536667,40.000000,-273.200000,-2.560000,40.000000,-289.600000,-1.093333,40.000000,-289.400000,-1.100000,40.000000,-262.000000,-1.106667,134.035657,0.819725,5.312272
12693,40.000000,-239.533333,-3.003333,40.000000,-227.800000,-1.550000,-2.278333,196.960000,21474836.470000,133.917918,40.000000,-250.600000,-3.003333,40.000000,-237.000000,-2.993333,40.000000,-231.000000,-3.013333,40.000000,-240.600000,-1.543333,40.000000,-211.400000,-1.543333,40.000000,-231.400000,-1.563333,133.917918,0.825723,4.068257
12804,40.000000,25.200000,-3.250000,40.000000,-55.866667,-1.828889,-2.540000,196.780000,21474836.470000,135.774720,40.000000,-0.000000,-3.210000,40.000000,15.000000,-3.266667,40.000000,60.600000,-3.273333,40.000000,-73.000000,-1.786667,40.000000,-16.000000,-1.830000,40.000000,-78.600000,-1.870000,135.774720,1.354285,3.499369
12921,40.000000,55.866667,-3.104444,40.000000,54.533333,-1.765556,-2.448333,196.870000,21474836.470000,139.934552,40.000000,44.800000,-3.086667,40.000000,57.200000,-3.113333,40.000000,65.600000,-3.113333,40.000000,41.800000,-1.726667,40.000000,70.200000,-1.760000,40.000000,51.600000,-1.810000,139.934552,0.502226,2.866440
13029,40.000000,36.266667,-3.054444,40.000000,56.200000,-1.658889,-2.370000,196.870000,21474836.470000,138.663742,40.000000,27.200000,-3.053333,40.000000,32.400000,-3.050000,40.000000,49.200000,-3.060000,40.000000,44.600000,-1.626667,40.000000,70.000000,-1.660000,40.000000,54.000000,-1.690000,138.663742,0.310748,3.430761
13141,40.000000,22.866667,-3.042222,40.000000,19.133333,-1.611111,-2.336667,196.870000,21474836.470000,136.192405,40.000000,28.200000,-3.050000,40.000000,24.400000,-3.040000,40.000000,16.000000,-3.036667,40.000000,14.600000,-1.610000,40.000000,23.600000,-1.586667,40.000000,19.200000,-1.636667,136.192405,0.823250,4.487278
13259,40.000000,-3.666667,-3.045556,40.000000,5.400000,-1.613333,-2.336667,196.870000,21474836.470000,136.417264,40.000000,-11.000000,-3.060000,40.000000,0.000000,-3.040000,40.000000,-0.000000,-3.036667,40.000000,-14.200000,-1.620000,40.000000,16.000000,-1.583333,40.000000,14.400000,-1.636667,136.417264,0.730595,4.584775
13367,40.000000,-2.400000,-3.046667,40.000000,0.000000,-1.613333,-2.336667,196.870000,21474836.470000,136.383201,40.000000,-7.200000,-3.063333,40.000000,0.000000,-3.040000,40.000000,-0.000000,-3.036667,40.000000,0.000000,-1.620000,40.000000,-0.000000,-1.583333,40.000000,0.000000,-1.636667,136.383201,0.587066,4.185329
13478,40.000000,67.933333,0.016667,40.000000,88.333333,0.016667,0.018333,196.870000,21474836.470000,136.344173,40.000000,75.400000,0.016667,40.000000,103.000000,0.020000,40.000000,25.400000,0.013333,40.000000,145.400000,0.020000,40.000000,95.000000,0.020000,40.000000,24.600000,0.010000,136.344173,0.447086,4.065232
13586,40.000000,191.400000,0.316667,40.000000,190.066667,0.271111,0.290000,196.870000,21474836.470000,136.973070,40.000000,178.600000,0.343333,40.000000,190.200000,0.313333,40.000000,205.400000,0.293333,40.000000,185.400000,0.286667,40.000000,168.600000,0.253333,40.000000,216.200000,0.273333,136.973070,0.031283,1.497947
13697,40.000000,322.133333,0.765556,40.000000,314.600000,0.706667,0.713333,196.870000,21474836.470000,138.125614,40.000000,298.400000,0.683333,40.000000,338.200000,0.800000,40.000000,329.800000,0.813333,40.000000,311.600000,0.716667,40.000000,319.000000,0.693333,40.000000,313.200000,0.710000,138.125614,0.360713,1.857325
13808,40.000000,407.000000,1.505556,40.000000,383.600000,1.364444,1.435000,196.870000,21474836.470000,139.200764,40.000000,403.200000,1.516667,40.000000,402.600000,1.493333,40.000000,415.200000,1.506667,40.000000,385.600000,1.376667,40.000000,381.200000,1.353333,40.000000,384.000000,1.363333,139.200764,0.328349,0.167830
13916,40.000000,442.333333,2.295556,40.000000,429.133333,2.123333,2.206667,197.050000,21474836.470000,140.172361,40.000000,433.400000,2.306667,40.000000,433.200000,2.280000,40.000000,460.400000,2.300000,40.000000,419.600000,2.133333,40.000000,431.800000,2.113333,40.000000,436.000000,2.123333,140.172361,0.395658,0.302160
14027,40.000000,486.200000,3.181111,40.000000,475.800000,2.974444,3.076667,197.050000,21474836.470000,140.892265,40.000000,474.800000,3.196667,40.000000,469.800000,3.166667,40.000000,514.000000,3.180000,40.000000,456.200000,2.986667,40.000000,482.800000,2.966667,40.000000,488.400000,2.970000,140.892265,0.355796,0.370597
14138,40.000000,480.200000,4.087778,40.000000,469.866667,3.861111,3.968333,197.050000,21474836.470000,141.759009,40.000000,489.200000,4.113333,40.000000,469.400000,4.070000,40.000000,482.000000,4.080000,40.000000,468.800000,3.866667,40.000000,475.000000,3.860000,40.000000,465.800000,3.856667,141.759009,0.190256,0.145868
14246,40.000000,404.800000,4.933333,40.000000,401.933333,4.691111,4.805000,197.050000,21474836.470000,142.285734,40.000000,393.600000,4.976667,40.000000,404.600000,4.906667,40.000000,416.200000,4.916667,40.000000,407.400000,4.703333,40.000000,409.200000,4.673333,40.000000,389.200000,4.696667,142.285734,-0.035178,0.708840
14370,40.000000,320.266667,5.760000,40.000000,317.733333,5.492222,5.623333,197.050000,21474836.470000,142.959577,40.000000,315.200000,5.796667,40.000000,317.600000,5.743333,40.000000,328.000000,5.740000,40.000000,314.800000,5.506667,40.000000,320.400000,5.466667,40.000000,318.000000,5.503333,142.959577,0.003983,3.150241
14481,40.000000,143.400000,0.023333,40.000000,172.466667,0.027778,0.026667,197.050000,21474836.470000,143.158565,40.000000,133.800000,0.023333,40.000000,133.000000,0.020000,40.000000,163.400000,0.026667,40.000000,174.800000,0.030000,40.000000,171.600000,0.026667,40.000000,171.000000,0.026667,143.158565,0.233382,5.295474
14594,40.000000,-28.333333,0.020000,40.000000,196.666667,0.472222,0.246667,197.050000,21474836.470000,135.364064,40.000000,-27.000000,0.020000,40.000000,-31.200000,0.013333,40.000000,-26.800000,0.026667,40.000000,198.800000,0.466667,40.000000,193.800000,0.480000,40.000000,197.400000,0.470000,135.364064,0.051468,4.492019
14707,40.000000,-71.600000,-0.122222,40.000000,167.600000,0.804444,0.340000,197.050000,21474836.470000,118.063837,40.000000,-73.400000,-0.123333,40.000000,-70.000000,-0.126667,40.000000,-71.400000,-0.116667,40.000000,166.600000,0.796667,40.000000,169.200000,0.813333,40.000000,167.000000,0.803333,118.063837,1.449474,4.171317
14817,40.000000,-59.200000,-0.256667,40.000000,80.933333,1.022222,0.380000,197.050000,21474836.470000,102.757151,40.000000,-63.200000,-0.260000,40.000000,-57.400000,-0.260000,40.000000,-57.000000,-0.250000,40.000000,81.800000,1.016667,40.000000,82.200000,1.040000,40.000000,78.800000,1.010000,102.757151,3.307464,2.924686
14930,40.000000,-33.933333,-0.295556,40.000000,38.800000,1.130000,0.426667,197.050000,21474836.470000,93.973980,40.000000,-61.400000,-0.270000,40.000000,-14.800000,-0.313333,40.000000,-25.600000,-0.303333,40.000000,36.200000,1.123333,40.000000,41.400000,1.133333,40.000000,38.800000,1.133333,93.973980,4.849643,3.080730
15043,40.000000,-31.600000,-0.301111,40.000000,13.200000,1.151111,0.436667,197.050000,21474836.470000,93.113464,40.000000,-61.400000,-0.270000,40.000000,-14.400000,-0.323333,40.000000,-19.000000,-0.310000,40.000000,16.800000,1.143333,40.000000,11.400000,1.160000,40.000000,11.400000,1.150000,93.113464,5.020717,3.621518
15153,40.000000,37.666667,-0.281111,40.000000,67.533333,1.244444,0.495000,197.050000,21474836.470000,92.976231,40.000000,36.400000,-0.330000,40.000000,36.800000,-0.266667,40.000000,39.800000,-0.246667,40.000000,79.200000,1.236667,40.000000,62.400000,1.253333,40.000000,61.000000,1.243333,92.976231,4.116483,2.756666
15266,40.000000,93.533333,-0.156667,40.000000,131.333333,1.417778,0.645000,197.050000,21474836.470000,91.297821,40.000000,92.800000,-0.203333,40.000000,94.200000,-0.143333,40.000000,93.600000,-0.123333,40.000000,131.400000,1.413333,40.000000,129.600000,1.426667,40.000000,133.000000,1.413333,91.297821,3.813393,1.771082
15376,40.000000,109.733333,0.033333,40.000000,176.333333,1.703333,0.880000,197.050000,21474836.470000,88.169186,40.000000,109.800000,-0.013333,40.000000,109.600000,0.046667,40.000000,109.800000,0.066667,40.000000,177.200000,1.693333,40.000000,175.600000,1.710000,40.000000,176.200000,1.706667,88.169186,3.189073,0.877968
15490,40.000000,124.466667,0.267778,40.000000,193.533333,2.075556,1.181667,197.050000,21474836.470000,83.628539,40.000000,129.800000,0.223333,40.000000,120.800000,0.280000,40.000000,122.800000,0.300000,40.000000,193.000000,2.063333,40.000000,196.000000,2.083333,40.000000,191.600000,2.080000,83.628539,2.517771,0.724205
15603,40.000000,124.000000,0.502222,40.000000,203.200000,2.445556,1.486667,197.050000,21474836.470000,78.747245,40.000000,122.000000,0.453333,40.000000,126.000000,0.513333,40.000000,124.000000,0.540000,40.000000,200.600000,2.433333,40.000000,200.800000,2.453333,40.000000,208.200000,2.450000,78.747245,2.336099,1.256382
15713,40.000000,125.800000,0.737778,40.000000,209.000000,2.832222,1.800000,197.050000,21474836.470000,73.595719,40.000000,125.200000,0.690000,40.000000,128.800000,0.746667,40.000000,123.400000,0.776667,40.000000,213.200000,2.823333,40.000000,206.000000,2.840000,40.000000,207.800000,2.833333,73.595719,2.229423,1.568525
15827,40.000000,127.533333,0.975556,40.000000,206.666667,3.216667,2.110000,197.050000,21474836.470000,68.359291,40.000000,124.600000,0.926667,40.000000,131.800000,0.986667,40.000000,126.200000,1.013333,40.000000,210.000000,3.206667,40.000000,209.800000,3.226667,40.000000,200.200000,3.216667,68.359291,2.479917,1.714015
15940,40.000000,123.400000,1.228889,40.000000,204.133333,3.640000,2.445000,197.050000,21474836.470000,62.422741,40.000000,120.000000,1.180000,40.000000,126.400000,1.240000,40.000000,123.800000,1.266667,40.000000,203.600000,3.623333,40.000000,206.200000,3.646667,40.000000,202.600000,3.650000,62.422741,2.746431,2.038419
16050,40.000000,153.333333,1.497778,40.000000,-158.000000,3.744444,2.623333,196.960000,21474836.470000,61.389761,40.000000,159.400000,1.483333,40.000000,164.600000,1.496667,40.000000,136.000000,1.513333,40.000000,-169.400000,3.733333,40.000000,-168.800000,3.743333,40.000000,-135.800000,3.756667,61.389761,2.533740,2.058357
16164,40.000000,-71.600000,1.618889,40.000000,140.333333,3.716667,2.675000,197.400000,21474836.470000,70.285608,40.000000,-34.200000,1.640000,40.000000,-95.200000,1.603333,40.000000,-85.400000,1.613333,40.000000,144.000000,3.710000,40.000000,132.200000,3.720000,40.000000,144.800000,3.720000,70.285608,2.071116,2.943322
16274,40.000000,53.133333,1.764444,40.000000,-39.066667,3.630000,2.698333,197.400000,21474836.470000,73.887005,40.000000,48.000000,1.756667,40.000000,52.400000,1.760000,40.000000,59.000000,1.776667,40.000000,-14.600000,3.620000,40.000000,-85.600000,3.633333,40.000000,-17.000000,3.636667,73.887005,1.612375,3.534561
16387,40.000000,38.133333,1.851111,40.000000,-26.400000,3.601111,2.730000,197.400000,21474836.470000,77.804033,40.000000,34.600000,1.840000,40.000000,39.200000,1.846667,40.000000,40.600000,1.866667,40.000000,-24.200000,3.593333,40.000000,-27.800000,3.603333,40.000000,-27.200000,3.606667,77.804033,1.177944,3.787558
16501,40.000000,31.066667,1.917778,40.000000,-28.933333,3.554444,2.740000,197.400000,21474836.470000,81.964498,40.000000,30.000000,1.906667,40.000000,31.600000,1.913333,40.000000,31.600000,1.933333,40.000000,-28.600000,3.546667,40.000000,-29.000000,3.556667,40.000000,-29.200000,3.560000,81.964498,0.728799,4.171830
16611,40.000000,32.666667,1.983333,40.000000,-29.133333,3.501111,2.746667,197.400000,21474836.470000,86.121915,40.000000,31.800000,1.970000,40.000000,33.200000,1.980000,40.000000,33.000000,2.000000,40.000000,-29.400000,3.493333,40.000000,-29.400000,3.503333,40.000000,-28.600000,3.506667,86.121915,0.008629,4.073368
16724,40.000000,13.666667,2.000000,40.000000,-23.400000,3.483333,2.746667,197.400000,21474836.470000,88.934001,40.000000,27.600000,1.986667,40.000000,6.200000,1.996667,40.000000,7.200000,2.016667,40.000000,-32.000000,3.476667,40.000000,-7.800000,3.486667,40.000000,-30.400000,3.486667,88.934001,-1.036672,4.484702
16838,40.000000,-241.133333,1.943333,40.000000,-139.666667,3.442222,2.703333,197.400000,21474836.470000,88.603329,40.000000,-264.000000,1.913333,40.000000,-245.600000,1.940000,40.000000,-213.800000,1.976667,40.000000,-98.800000,3.430000,40.000000,-179.000000,3.446667,40.000000,-141.200000,3.450000,88.603329,-0.653065,4.256858
16948,40.000000,-163.733333,1.660000,40.000000,-142.800000,3.216667,2.438333,197.400000,21474836.470000,88.976129,40.000000,-162.600000,1.666667,40.000000,-170.000000,1.653333,40.000000,-158.600000,1.660000,40.000000,-124.400000,3.223333,40.000000,-147.000000,3.216667,40.000000,-157.000000,3.210000,88.976129,-0.657535,5.528976
17061,40.000000,-294.066667,1.166667,40.000000,-293.466667,2.720000,1.946667,197.400000,21474836.470000,88.969269,40.000000,-285.200000,1.170000,40.000000,-286.200000,1.156667,40.000000,-310.800000,1.173333,40.000000,-308.800000,2.720000,40.000000,-288.400000,2.720000,40.000000,-283.200000,2.720000,88.969269,-0.678054,6.403926
17171,40.000000,-364.000000,0.565556,40.000000,-351.333333,2.105556,1.338333,197.400000,21474836.470000,89.722695,40.000000,-364.000000,0.566667,40.000000,-365.600000,0.556667,40.000000,-362.400000,0.573333,40.000000,-344.600000,2.103333,40.000000,-357.600000,2.103333,40.000000,-351.800000,2.110000,89.722695,-0.571296,7.363119
17284,40.000000,-409.266667,-0.144444,40.000000,-382.666667,1.414444,0.638333,197.400000,21474836.470000,89.514448,40.000000,-408.000000,-0.146667,40.000000,-405.000000,-0.153333,40.000000,-414.800000,-0.133333,40.000000,-385.600000,1.410000,40.000000,-382.800000,1.410000,40.000000,-379.600000,1.423333,89.514448,-0.300605,8.002695
17397,40.000000,-426.866667,-0.701111,40.000000,-422.466667,0.671111,0.190000,197.400000,21474836.470000,88.877564,40.000000,-420.200000,-0.283333,40.000000,-433.400000,-0.923333,40.000000,-427.000000,-0.896667,40.000000,-430.400000,0.663333,40.000000,-426.800000,0.663333,40.000000,-410.200000,0.686667,88.877564,-0.159108,8.575254
17507,40.000000,-231.266667,-1.506667,40.000000,-220.800000,0.100000,-0.670000,197.400000,21474836.470000,88.719342,40.000000,-199.800000,-1.430000,40.000000,-253.800000,-1.566667,40.000000,-240.200000,-1.523333,40.000000,-214.200000,0.103333,40.000000,-259.000000,0.090000,40.000000,-189.200000,0.106667,88.719342,0.235214,6.140698
17620,40.000000,-51.000000,-1.716667,40.000000,-43.800000,-0.005556,-0.858333,196.170000,21474836.470000,87.261555,40.000000,-53.200000,-1.733333,40.000000,-62.200000,-1.720000,40.000000,-37.600000,-1.696667,40.000000,-55.800000,-0.020000,40.000000,-55.000000,-0.000000,40.000000,-20.600000,0.003333,87.261555,-0.010041,5.374811
17733,40.000000,-115.666667,-1.804444,40.000000,-48.733333,-0.032222,-0.918333,196.170000,21474836.470000,88.456844,40.000000,-81.000000,-1.800000,40.000000,-135.400000,-1.813333,40.000000,-130.600000,-1.800000,40.000000,-64.600000,-0.030000,40.000000,-38.400000,-0.030000,40.000000,-43.200000,-0.036667,88.456844,0.838165,9.818443
17843,40.000000,-79.333333,-1.882222,40.000000,-85.800000,-0.082222,-0.981667,196.170000,21474836.470000,88.595483,40.000000,-81.000000,-1.886667,40.000000,-80.000000,-1.886667,40.000000,-77.000000,-1.873333,40.000000,-98.600000,-0.090000,40.000000,-95.800000,-0.080000,40.000000,-63.000000,-0.076667,88.595483,-0.263387,7.893921
17956,40.000000,11.733333,-1.938889,40.000000,3.000000,-0.110000,-1.025000,196.170000,21474836.470000,87.163254,40.000000,-0.000000,-1.946667,40.000000,18.000000,-1.943333,40.000000,17.200000,-1.926667,40.000000,0.000000,-0.123333,40.000000,27.000000,-0.100000,40.000000,-18.000000,-0.106667,87.163254,0.358320,7.723066
